estacion,magnitud,mes,dia,medicion,lluvia_mm
18,14,08,24,80,0
18,14,08,25,82,4.2
18,14,08,26,70,26.9
18,14,08,27,73,0
18,14,08,28,61,0
18,14,08,29,63,0
18,14,08,30,73,10.6
18,14,08,31,63,0
18,14,12,01,41,26.8
18,14,12,02,52,0
18,14,12,03,41,2
18,14,12,04,34,2
18,14,12,05,41,0
18,14,12,06,34,0
18,14,12,07,8,0
18,14,12,08,5,2.7
18,14,12,09,12,0
18,14,12,10,5,0
18,14,12,11,25,0.3
18,14,12,12,46,1.7
18,14,12,13,58,0
18,14,12,14,48,0
18,14,12,15,37,0
18,14,12,16,27,0.3
18,14,12,17,27,0.9
18,14,12,18,26,1.2
18,14,12,19,35,38.4
18,14,12,20,56,12.8
18,14,12,21,60,1
18,14,12,22,67,0
18,14,12,23,36,0
18,14,12,24,8,0
18,14,12,25,8,0
18,14,12,26,7,0
18,14,12,27,7,0
18,14,12,28,6,0
18,14,12,29,8,0
18,14,12,30,8,0
18,14,12,31,5,0
18,20,01,01,1.8,0
18,20,01,02,3,0
18,20,01,03,3.2,0
18,20,01,04,4,0
18,20,01,05,2.3,0
18,20,01,06,2,0
18,20,01,07,2.4,0
18,20,01,08,3.1,0
18,20,01,09,2.5,0
18,20,01,10,1,0
18,20,01,11,2,0
18,20,01,12,1.4,0
18,20,01,13,0.6,0
18,20,01,14,0.8,0
18,20,01,15,1.9,0
18,20,01,16,0.7,0
18,20,01,17,1.1,0
18,20,01,18,1.4,0
18,20,01,19,2.4,5.9
18,20,01,20,1.5,0
18,20,01,21,3.1,0
18,20,01,22,2.8,0.4
18,20,01,23,0.5,0
18,20,01,24,2,0
18,20,01,25,4.1,0
18,20,01,26,2.9,0
18,20,01,27,1.1,0
18,20,01,28,1.8,0
18,20,01,29,1,0
18,20,01,30,1.1,4.1
18,20,01,31,1,8.2
18,20,03,01,2.8,0
18,20,03,02,2.3,0
18,20,03,03,1.2,0
18,20,03,04,0.5,0
18,20,03,05,1.3,0
18,20,03,06,1,8.2
18,20,03,07,0.7,0
18,20,03,08,1.5,0
18,20,03,09,2.5,0
18,20,03,10,1.4,0
18,20,03,11,2.2,0
18,20,03,12,1.9,0
18,20,03,13,0.7,0
18,20,03,14,2.1,0
18,20,03,15,5.1,0
18,20,03,16,2.6,0
18,20,03,17,1.4,0
18,20,03,18,0.5,0
18,20,03,19,0.5,0
18,20,03,20,0.6,0
18,20,03,21,2,0
18,20,03,22,2.2,0
18,20,03,23,1.5,0
18,20,03,24,1.4,0
18,20,03,25,1.2,0
18,20,03,26,0.7,0
18,20,03,27,2,0
18,20,03,28,2,0
18,20,03,29,1.7,0
18,20,03,30,1.1,0
18,20,03,31,0.7,1.6
18,20,05,01,1.3,0
18,20,05,02,0.5,0
18,20,05,03,0.8,0
18,20,05,04,0.5,0
18,20,05,05,0.6,0
18,20,05,06,1.4,0
18,20,05,07,0.9,0
18,20,05,08,0.5,0
18,20,05,09,0.8,0
18,20,05,10,0.6,0
18,20,05,11,0.9,0
18,20,05,12,0.6,0
18,20,05,13,1.4,0
18,20,05,14,1.9,0
18,20,05,15,3.1,0
18,20,05,16,1.6,0.1
18,20,05,17,0.6,0
18,20,05,18,0.4,0
18,20,05,19,0.6,0
18,20,05,20,1,0
18,20,05,21,1.1,0
18,20,05,22,1.7,0
18,20,05,23,2.8,0
18,20,05,24,0.6,0
18,20,05,25,0.4,0
18,20,05,26,0.4,0
18,20,05,27,1.5,0
18,20,05,28,0.7,0
18,20,05,29,0.5,0
18,20,05,30,1.4,0
18,20,05,31,1.6,0
18,20,07,01,0.2,0
18,20,07,02,0.6,1.6
18,20,07,03,0.9,0
18,20,07,04,0.7,0
18,20,07,05,0.8,0
18,20,07,06,1.2,0
18,20,07,07,0.7,0
18,20,07,08,0.7,0
18,20,07,09,1,0
18,20,07,10,0.8,0
18,20,07,11,3.4,0
18,20,07,12,4.2,0
18,20,07,13,2.3,0
18,20,07,14,0.4,0
18,20,07,15,1.1,0
18,20,07,16,1,0
18,20,07,17,1,0
18,20,07,18,1.1,0
18,20,07,19,0.8,0
18,20,07,20,0.7,0
18,20,07,21,0.4,6.2
18,20,07,22,0.5,0
18,20,07,23,0.9,0.8
18,20,07,24,1.2,0
18,20,07,25,1.5,0
18,20,07,26,0.8,0
18,20,07,27,0.5,0
18,20,07,28,0.4,0
18,20,07,29,1.4,0
18,20,07,30,0.9,0
18,20,07,31,0.6,0
18,20,08,01,0.9,0
18,20,08,02,1.9,0
18,20,08,03,2.2,0
18,20,08,04,1.1,0
18,20,08,05,1.3,0
18,20,08,06,1.2,0
18,20,08,07,1.1,0
18,20,08,08,0.7,0
18,20,08,09,0.5,0
18,20,08,10,0.6,0
18,20,08,11,0.7,0
18,20,08,12,0.6,0
18,20,08,13,0.8,0
18,20,08,14,1.3,0
18,20,08,15,1.6,0
18,20,08,16,0.7,0
18,20,08,17,1.3,0
18,20,08,18,1.8,0
18,20,08,19,0.8,0.4
18,20,08,20,0.4,0.1
18,20,08,21,0.5,16.2
18,20,08,22,2.3,0
18,20,08,23,3.6,0
18,20,08,24,3.3,0
18,20,08,25,1.2,4.2
18,20,08,26,0.9,26.9
18,20,08,27,1.1,0
18,20,08,28,3.6,0
18,20,08,29,3.2,0
18,20,08,30,2.7,10.6
18,20,08,31,2.8,0
18,20,12,01,0.8,26.8
18,20,12,02,0.6,0
18,20,12,03,1.1,2
18,20,12,04,1.1,2
18,20,12,05,1.2,0
18,20,12,06,2,0
18,20,12,07,0.6,0
18,20,12,08,0.1,2.7
18,20,12,09,0.1,0
18,20,12,10,3.2,0
18,20,12,11,2.9,0.3
18,20,12,12,1.4,1.7
18,20,12,13,0.8,0
18,20,12,14,0.9,0
18,20,12,15,1,0
18,20,12,16,1.3,0.3
18,20,12,17,1.7,0.9
18,20,12,18,2.7,1.2
18,20,12,19,1.5,38.4
18,20,12,20,0.7,12.8
18,20,12,21,0.3,1
18,20,12,22,0.4,0
18,20,12,23,2.3,0
18,20,12,24,4.4,0
18,20,12,25,3.6,0
18,20,12,26,5.1,0
18,20,12,27,6.5,0
18,20,12,28,8.6,0
18,20,12,29,5.7,0
18,20,12,30,4.8,0
18,20,12,31,5.5,0
18,30,01,01,0.7,0
18,30,01,02,0.6,0
18,30,01,03,0.6,0
18,30,01,04,0.7,0
18,30,01,05,0.6,0
18,30,01,06,0.6,0
18,30,01,07,0.6,0
18,30,01,08,0.6,0
18,30,01,09,0.5,0
18,30,01,10,0.3,0
18,30,01,11,0.4,0
18,30,01,12,0.4,0
18,30,01,13,0.2,0
18,30,01,14,0.2,0
18,30,01,15,0.3,0
18,30,01,16,0.2,0
18,30,01,17,0.3,0
18,30,01,18,0.5,0
18,30,01,19,0.9,5.9
18,30,01,20,0.7,0
18,30,01,21,0.9,0
18,30,01,22,0.8,0.4
18,30,01,23,0.2,0
18,30,01,24,0.5,0
18,30,01,25,0.7,0
18,30,01,26,0.7,0
18,30,01,27,0.5,0
18,30,01,28,0.3,0
18,30,01,29,0.4,0
18,30,01,30,0.4,4.1
18,30,01,31,0.2,8.2
18,30,03,01,0.6,0
18,30,03,02,0.6,0
18,30,03,03,0.4,0
18,30,03,04,0.2,0
18,30,03,05,0.3,0
18,30,03,06,0.2,8.2
18,30,03,07,0.3,0
18,30,03,08,0.4,0
18,30,03,09,0.7,0
18,30,03,10,0.5,0
18,30,03,11,0.5,0
18,30,03,12,0.4,0
18,30,03,13,0.3,0
18,30,03,14,0.5,0
18,30,03,15,0.8,0
18,30,03,16,0.5,0
18,30,03,17,0.4,0
18,30,03,18,0.3,0
18,30,03,19,0.3,0
18,30,03,20,0.3,0
18,30,03,21,0.4,0
18,30,03,22,0.5,0
18,30,03,23,0.4,0
18,30,03,24,0.4,0
18,30,03,25,0.3,0
18,30,03,26,0.2,0
18,30,03,27,0.4,0
18,30,03,28,0.5,0
18,30,03,29,0.4,0
18,30,03,30,0.3,0
18,30,03,31,0.3,1.6
18,30,05,01,0.2,0
18,30,05,02,0.1,0
18,30,05,03,0.2,0
18,30,05,04,0.2,0
18,30,05,05,0.2,0
18,30,05,06,0.3,0
18,30,05,07,0.2,0
18,30,05,08,0.1,0
18,30,05,09,0.1,0
18,30,05,10,0.1,0
18,30,05,11,0.2,0
18,30,05,12,0.2,0
18,30,05,13,0.3,0
18,30,05,14,0.4,0
18,30,05,15,0.4,0
18,30,05,16,0.3,0.1
18,30,05,17,0.2,0
18,30,05,18,0.1,0
18,30,05,19,0.2,0
18,30,05,20,0.2,0
18,30,05,21,0.2,0
18,30,05,22,0.2,0
18,30,05,23,0.3,0
18,30,05,24,0.1,0
18,30,05,25,0.1,0
18,30,05,26,0.1,0
18,30,05,27,0.2,0
18,30,05,28,0.2,0
18,30,05,29,0.1,0
18,30,05,30,0.2,0
18,30,05,31,0.3,0
18,30,07,01,0.1,0
18,30,07,02,0.2,1.6
18,30,07,03,0.1,0
18,30,07,04,0.1,0
18,30,07,05,0.1,0
18,30,07,06,0.2,0
18,30,07,07,0.1,0
18,30,07,08,0.1,0
18,30,07,09,0.2,0
18,30,07,10,0.2,0
18,30,07,11,0.3,0
18,30,07,12,0.5,0
18,30,07,13,0.2,0
18,30,07,14,0.1,0
18,30,07,15,0.1,0
18,30,07,16,0.2,0
18,30,07,17,0.1,0
18,30,07,18,0.1,0
18,30,07,19,0.1,0
18,30,07,20,0.2,0
18,30,07,21,0.1,6.2
18,30,07,22,0.1,0
18,30,07,23,0.1,0.8
18,30,07,24,0.2,0
18,30,07,25,0.2,0
18,30,07,26,0.1,0
18,30,07,27,0.1,0
18,30,07,28,0.1,0
18,30,07,29,0.2,0
18,30,07,30,0.2,0
18,30,07,31,0.1,0
18,30,08,01,0.2,0
18,30,08,02,0.2,0
18,30,08,03,0.3,0
18,30,08,04,0.2,0
18,30,08,05,0.2,0
18,30,08,06,0.2,0
18,30,08,07,0.1,0
18,30,08,08,0.1,0
18,30,08,09,0.1,0
18,30,08,10,0.1,0
18,30,08,11,0.1,0
18,30,08,12,0.1,0
18,30,08,13,0.1,0
18,30,08,14,0.2,0
18,30,08,15,0.2,0
18,30,08,16,0.2,0
18,30,08,17,0.2,0
18,30,08,18,0.2,0
18,30,08,19,0.2,0.4
18,30,08,20,0.1,0.1
18,30,08,21,0.1,16.2
18,30,08,22,0.3,0
18,30,08,23,0.4,0
18,30,08,24,0.5,0
18,30,08,25,0.2,4.2
18,30,08,26,0.2,26.9
18,30,08,27,0.2,0
18,30,08,28,0.4,0
18,30,08,29,0.4,0
18,30,08,30,0.3,10.6
18,30,08,31,0.4,0
18,30,12,01,0.3,26.8
18,30,12,02,0.3,0
18,30,12,03,0.4,2
18,30,12,04,0.4,2
18,30,12,05,0.4,0
18,30,12,06,0.5,0
18,30,12,07,0.5,0
18,30,12,08,0.1,2.7
18,30,12,09,0.1,0
18,30,12,10,0.7,0
18,30,12,11,0.6,0.3
18,30,12,12,0.3,1.7
18,30,12,13,0.2,0
18,30,12,14,0.3,0
18,30,12,15,0.3,0
18,30,12,16,0.4,0.3
18,30,12,17,0.3,0.9
18,30,12,18,0.5,1.2
18,30,12,19,0.3,38.4
18,30,12,20,0.2,12.8
18,30,12,21,0.1,1
18,30,12,22,0.2,0
18,30,12,23,0.5,0
18,30,12,24,1.2,0
18,30,12,25,1.1,0
18,30,12,26,1,0
18,30,12,27,1.2,0
18,30,12,28,1.9,0
18,30,12,29,1.7,0
18,30,12,30,1.4,0
18,30,12,31,1.7,0
18,35,01,01,0.3,0
18,35,01,02,0.5,0
18,35,01,03,0.6,0
18,35,01,04,0.8,0
18,35,01,05,0.5,0
18,35,01,06,0.4,0
18,35,01,07,0.5,0
18,35,01,08,0.6,0
18,35,01,09,0.6,0
18,35,01,10,0.3,0
18,35,01,11,0.5,0
18,35,01,12,0.4,0
18,35,01,13,0.1,0
18,35,01,14,0.2,0
18,35,01,15,0.4,0
18,35,01,16,0.2,0
18,35,01,17,0.3,0
18,35,01,18,0.3,0
18,35,01,19,0.7,5.9
18,35,01,20,0.3,0
18,35,01,21,0.5,0
18,35,01,22,0.7,0.4
18,35,01,23,0.1,0
18,35,01,24,0.4,0
18,35,01,25,0.6,0
18,35,01,26,0.5,0
18,35,01,27,0.2,0
18,35,01,28,0.3,0
18,35,01,29,0.2,0
18,35,01,30,0.2,4.1
18,35,01,31,0.1,8.2
18,35,03,01,0.4,0
18,35,03,02,0.4,0
18,35,03,03,0.2,0
18,35,03,04,0.1,0
18,35,03,05,0.2,0
18,35,03,06,0.1,8.2
18,35,03,07,0.2,0
18,35,03,08,0.2,0
18,35,03,09,0.4,0
18,35,03,10,0.2,0
18,35,03,11,0.4,0
18,35,03,12,0.4,0
18,35,03,13,0.1,0
18,35,03,14,0.4,0
18,35,03,15,0.7,0
18,35,03,16,0.4,0
18,35,03,17,0.3,0
18,35,03,18,0.1,0
18,35,03,19,0.1,0
18,35,03,20,0.1,0
18,35,03,21,0.3,0
18,35,03,22,0.4,0
18,35,03,23,0.3,0
18,35,03,24,0.2,0
18,35,03,25,0.2,0
18,35,03,26,0.1,0
18,35,03,27,0.3,0
18,35,03,28,0.3,0
18,35,03,29,0.2,0
18,35,03,30,0.2,0
18,35,03,31,0.1,1.6
18,35,05,01,0.2,0
18,35,05,02,0.1,0
18,35,05,03,0.1,0
18,35,05,04,0.1,0
18,35,05,05,0.3,0
18,35,05,06,0.2,0
18,35,05,07,0.2,0
18,35,05,08,0.1,0
18,35,05,09,0.1,0
18,35,05,10,0.1,0
18,35,05,11,0.2,0
18,35,05,12,0.1,0
18,35,05,13,0.2,0
18,35,05,14,0.5,0
18,35,05,15,0.5,0
18,35,05,16,0.3,0.1
18,35,05,17,0.1,0
18,35,05,18,0.1,0
18,35,05,19,0.1,0
18,35,05,20,0.2,0
18,35,05,21,0.2,0
18,35,05,22,0.2,0
18,35,05,23,0.4,0
18,35,05,24,0.1,0
18,35,05,25,0.1,0
18,35,05,26,0.1,0
18,35,05,27,0.2,0
18,35,05,28,0.1,0
18,35,05,29,0.1,0
18,35,05,30,0.2,0
18,35,05,31,0.3,0
18,35,07,01,0.1,0
18,35,07,02,0.1,1.6
18,35,07,03,0.1,0
18,35,07,04,0.1,0
18,35,07,05,0.1,0
18,35,07,06,0.2,0
18,35,07,07,0.1,0
18,35,07,08,0.1,0
18,35,07,09,0.4,0
18,35,07,10,0.2,0
18,35,07,11,0.9,0
18,35,07,12,0.6,0
18,35,07,13,0.3,0
18,35,07,14,0.1,0
18,35,07,15,0.1,0
18,35,07,16,0.2,0
18,35,07,17,0.2,0
18,35,07,18,0.2,0
18,35,07,19,0.1,0
18,35,07,20,0.1,0
18,35,07,21,0.1,6.2
18,35,07,22,0.1,0
18,35,07,23,0.1,0.8
18,35,07,24,0.2,0
18,35,07,25,0.2,0
18,35,07,26,0.1,0
18,35,07,27,0.1,0
18,35,07,28,0.1,0
18,35,07,29,0.2,0
18,35,07,30,0.2,0
18,35,07,31,0.1,0
18,35,08,01,0.2,0
18,35,08,02,0.3,0
18,35,08,03,0.3,0
18,35,08,04,0.2,0
18,35,08,05,0.2,0
18,35,08,06,0.2,0
18,35,08,07,0.2,0
18,35,08,08,0.1,0
18,35,08,09,0.1,0
18,35,08,10,0.3,0
18,35,08,11,0.2,0
18,35,08,12,0.1,0
18,35,08,13,0.3,0
18,35,08,14,0.2,0
18,35,08,15,0.3,0
18,35,08,16,0.1,0
18,35,08,17,0.3,0
18,35,08,18,0.3,0
18,35,08,19,0.2,0.4
18,35,08,20,0.1,0.1
18,35,08,21,0.1,16.2
18,35,08,22,0.4,0
18,35,08,23,0.5,0
18,35,08,24,0.5,0
18,35,08,25,0.2,4.2
18,35,08,26,0.2,26.9
18,35,08,27,0.3,0
18,35,08,28,0.5,0
18,35,08,29,0.9,0
18,35,08,30,0.4,10.6
18,35,08,31,0.5,0
18,35,12,01,0.2,26.8
18,35,12,02,0.1,0
18,35,12,03,0.2,2
18,35,12,04,0.2,2
18,35,12,05,0.2,0
18,35,12,06,0.3,0
18,35,12,07,0.2,0
18,35,12,08,0.1,2.7
18,35,12,09,0.1,0
18,35,12,10,0.6,0
18,35,12,11,0.3,0.3
18,35,12,12,0.2,1.7
18,35,12,13,0.1,0
18,35,12,14,0.1,0
18,35,12,15,0.2,0
18,35,12,16,0.4,0.3
18,35,12,17,0.2,0.9
18,35,12,18,0.3,1.2
18,35,12,19,0.3,38.4
18,35,12,20,0.1,12.8
18,35,12,21,0.1,1
18,35,12,22,0.2,0
18,35,12,23,0.4,0
18,35,12,24,0.6,0
18,35,12,25,0.5,0
18,35,12,26,0.6,0
18,35,12,27,0.8,0
18,35,12,28,1.5,0
18,35,12,29,0.9,0
18,35,12,30,0.8,0
18,35,12,31,0.8,0
24,1,01,01,6,0
24,1,01,02,6,0
24,1,01,03,5,0
24,1,01,04,6,0
24,1,01,05,6,0
24,1,01,06,5,0
24,1,01,07,6,0
24,1,01,08,5,0
24,1,01,09,6,0
24,1,01,10,4,0
24,1,01,11,5,0
24,1,01,12,5,0
24,1,01,13,5,0
24,1,01,14,8,0
24,1,01,15,6,0
24,1,01,16,5,0
24,1,01,17,5,0
24,1,01,18,5,0
24,1,01,19,4,5.9
24,1,01,20,4,0
24,1,01,21,4,0
24,1,01,22,4,0.4
24,1,01,23,4,0
24,1,01,24,5,0
24,1,01,25,5,0
24,1,01,26,5,0
24,1,01,27,4,0
24,1,01,28,4,0
24,1,01,29,4,0
24,1,01,30,4,4.1
24,1,01,31,4,8.2
24,1,03,01,5,0
24,1,03,02,5,0
24,1,03,03,5,0
24,1,03,04,4,0
24,1,03,05,4,0
24,1,03,06,4,8.2
24,1,03,07,4,0
24,1,03,08,4,0
24,1,03,09,4,0
24,1,03,10,5,0
24,1,03,11,4,0
24,1,03,12,5,0
24,1,03,13,4,0
24,1,03,14,5,0
24,1,03,15,5,0
24,1,03,16,5,0
24,1,03,17,4,0
24,1,03,18,4,0
24,1,03,19,4,0
24,1,03,20,4,0
24,1,03,21,5,0
24,1,03,22,5,0
24,1,03,23,5,0
24,1,03,24,5,0
24,1,03,25,5,0
24,1,03,26,4,0
24,1,03,27,5,0
24,1,03,28,5,0
24,1,03,29,5,0
24,1,03,30,5,0
24,1,03,31,5,1.6
24,1,05,01,4,0
24,1,05,02,4,0
24,1,05,03,4,0
24,1,05,04,4,0
24,1,05,05,4,0
24,1,05,06,4,0
24,1,05,07,4,0
24,1,05,08,4,0
24,1,05,09,4,0
24,1,05,10,4,0
24,1,05,11,4,0
